"str_cfgmagazines_mag_mp5_30rnd1","Detachable box magazine for MP5K submachine gun. Holds up to 30 rounds of 9x19mm.","Detachable box magazine for MP5K submachine gun. Holds up to 30 rounds of 9x19mm.","Odnímatelný schránkový zásobník na samopal MP5K. Pojme až 30 nábojů ráže 9x19 mm.","Abnehmbares Kastenmagazin für die MP5K-Maschinenpistole. Fasst bis zu 30 Schuss 9x19mm-Munition.","Съемный коробчатый магазин для пистолета-пулемета MP5K. Вмещает до 30 патронов калибра 9x19 мм.","Zewnętrzny magazynek pudełkowy do pistoletu maszynowego MP5K. Mieści 30 naboi 9x19 mm.","Detachable box magazine for MP5K submachine gun. Holds up to 30 rounds of 9x19mm.","Caricatore estraibile per mitra MP5K. Contiene fino a 30 munizioni calibro 9x19 mm.","Un cargador desmontable para la metralleta MP5K. Contiene hasta 30 proyectiles de 9x19 mm.","Un chargeur amovible pour pistolet mitrailleur MP5K. Contient jusqu'à 30 balles de calibre 9x19 mm.","可拆卸式盒裝彈匣，適用 MP5K 機關槍。最多能裝 30 發 9x19mm 子彈。","MP5K 短機関銃のための取り外し可能な箱弾倉。9x19mm を最大 30 発装填できる。","Carregador tipo caixa destacável para submetralhadora MP5K. Armazena até 30 munições calibre 9x19mm.","MP5K 冲锋枪的可拆卸弹匣。可容纳最多 30 发 9x19mm 子弹。",
"str_cfgmagazines_mag_mp5_30rnd0","30rd MP5K Mag","30rd MP5K Mag","Zásobník MP5K, 30 ran","30-Schuss MP5K-Magazin","Магазин MP5K, 30 пат.","Magazynek MP5K, 30-n.","30rd MP5K Mag","Caricatore MP5K 30 clp","Cargador MP5K, 30 p.","Chargeur 35 balles MP5K","30 發 MP5K 彈匣","30rd MP5K マガジン","Carregador 30 mun. MP5K","30发MP5K弹匣",
"str_cfgmagazines_mag_mp5_15rnd1","Detachable box magazine for MP5K submachine gun. Holds up to 15 rounds of 9x19mm.","Detachable box magazine for MP5K submachine gun. Holds up to 15 rounds of 9x19mm.","Odnímatelný schránkový zásobník na samopal MP5K. Pojme až 15 nábojů ráže 9x19 mm.","Abnehmbares Kastenmagazin für die MP5K-Maschinenpistole. Fasst bis zu 15 Schuss 9x19mm-Munition.","Съемный коробчатый магазин для пистолета-пулемета MP5K. Вмещает до 15 патронов калибра 9x19 мм.","Zewnętrzny magazynek pudełkowy do pistoletu maszynowego MP5K. Mieści 15 naboi 9x19 mm.","Detachable box magazine for MP5K submachine gun. Holds up to 15 rounds of 9x19mm.","Caricatore estraibile per mitra MP5K. Contiene fino a 15 munizioni calibro 9x19 mm.","Un cargador desmontable para la metralleta MP5K. Contiene hasta 15 proyectiles de 9x19 mm.","Un chargeur amovible pour pistolet mitrailleur MP5K. Contient jusqu'à 15 balles de calibre 9x19 mm.","可拆卸式盒裝彈匣，適用 MP5K 機關槍。最多能裝 15 發 9x19mm 子彈。","MP5K 短機関銃のための取り外し可能な箱弾倉。9x19mm を最大 15 発装填できる。","Carregador tipo caixa destacável para submetralhadora MP5K. Armazena até 15 munições calibre 9x19mm.","MP5K冲锋枪的可拆卸盒式弹匣。可容纳最多15发9x19毫米子弹。",
"str_cfgmagazines_mag_mp5_15rnd0","15rd MP5K Mag","15rd MP5K Mag","Zásobník MP5K, 15 ran","15-Schuss MP5K-Magazin","Магазин MP5K, 15 пат.","Magazynek MP5K, 15-n.","15rd MP5K Mag","Caricatore MP5K 15 clp","Cargador MP5K, 15 p.","Chargeur 15 balles MP5K","15 發 MP5K 彈匣","15rd MP5K マガジン","Carregador 15 mun. MP5K","15 发 MP5K弹匣",
"str_cfgmagazines_mag_mkii_10rnd1","Detachable box magazine for Amphibian S pistol. Holds up to 10 rounds of .22 LR.","Detachable box magazine for Amphibian S pistol. Holds up to 10 rounds of .22 LR.","Odnímatelný schránkový zásobník na pistoli Amphibian S. Pojme až 10 nábojů ráže .22 LR.","Abnehmbares Kastenmagazin für die Amphibian S-Pistole. Fasst bis zu 10 Schuss .22 LR-Munition.","Съемный коробчатый магазин для пистолета Amphibian S. Вмещает до 10 патронов калибра .22 LR.","Zewnętrzny magazynek pudełkowy do pistoletu Amphibian S. Mieści 10 naboi .22 LR.","Detachable box magazine for Amphibian S pistol. Holds up to 10 rounds of .22 LR.","Caricatore estraibile per pistola Amphibian S. Contiene fino a 10 munizioni calibro .22 LR.","Un cargador desmontable para la pistola Amphibian S. Contiene hasta 10 proyectiles de .22 LR.","Un chargeur amovible pour pistolet MK II. Contient jusqu'à 10 balles de calibre .22 LR.","可拆卸式盒裝彈匣，適用 Amphibian S 手槍。最多能裝 10 發 .22 LR 子彈。","Amphibian S ピストルのための取り外し可能な箱弾倉。.22 LR を最大 12 発装填できる。","Carregador tipo caixa destacável para pistola Amphibian S. Armazena até 10 munições calibre .22 LR.","Amphibian S 手枪的可拆卸盒式弹匣。可容纳最多 10 发 .22 LR 子弹。",
"str_cfgmagazines_mag_mkii_10rnd0","10rd Amphibian S Mag","10rd Amphibian S Mag","Zásobník Amphibian S, 10 ran","10-Schuss-Amphibian S-Magazin","Магазин Amphibian S, 10 пат.","Magazynek Amphibian S, 10-n.","10rd Amphibian S Mag","Caricatore Amphibian S 10 clp","Cargador Amphibian S, 10 p.","Chargeur 10 balles MK II","10 發 Amphibian S 彈匣","10rd Amphibian S マガジン","Carregador 10 mun. Amphibian S","10 发 Amphibian S 弹匣",
"str_cfgmagazines_mag_glock_15rnd1","Detachable box magazine for Glock 19 pistol. Holds up to 15 rounds of 9x19mm.","Detachable box magazine for Glock 19 pistol. Holds up to 15 rounds of 9x19mm.","Odnímatelný schránkový zásobník na pistoli Glock 19. Pojme až 15 nábojů ráže 9x19 mm.","Abnehmbares Kastenmagazin für die Glock 19-Pistole. Fasst bis zu 15 Schuss 9x19mm-Munition.","Съемный коробчатый магазин для пистолета Glock 19. Вмещает до 15 патронов калибра 9x19 мм.","Zewnętrzny magazynek pudełkowy do pistoletu Glock 19. Mieści 15 naboi 9x19 mm.","Detachable box magazine for Glock 19 pistol. Holds up to 15 rounds of 9x19mm.","Caricatore estraibile per pistola Glock 19. Contiene fino a 15 munizioni calibro 9x19 mm.","Un cargador desmontable para la pistola Glock 19. Contiene hasta 15 proyectiles de 9x19 mm.","Un chargeur amovible pour pistolet Glock 19. Contient jusqu'à 15 balles de calibre 9x19 mm.","可拆卸式盒裝彈匣，適用 Glock 19 手槍。最多能裝 15 發 9x19mm 子彈。","Glock 19 ピストルのための取り外し可能な箱弾倉。9x19mm を最大 15 発装填できる。","Carregador tipo caixa destacável para pistola Glock 19. Armazena até 15 munições calibre 9x19mm.","Glock 19 手枪的可拆卸盒式弹匣。可容纳最多 15 发 9x19 毫米子弹。",
"str_cfgmagazines_mag_glock_15rnd0","15rd Glock 19 Mag","15rd Glock 19 Mag","Zásobník Glock 19, 15 ran","15-Schuss-Glock 19-Magazin","Магазин Glock 19, 15 пат.","Magazynek Glock 19, 15-n.","15rd Glock 19 Mag","Caricatore Glock 19 15 clp","Cargador Glock 19, 15 p.","Chargeur 15 balles Glock 19","15 發 Glock 19 彈匣","15rd Glock 19 マガジン","Carregador 15 mun. Glock 19","15 发 Glock 19 弹匣",
"str_cfgmagazines_mag_fnx45_15rnd1","Detachable box magazine for FNX-45 pistol. Holds up to 15 rounds of .45 ACP.","Detachable box magazine for FNX-45 pistol. Holds up to 15 rounds of .45 ACP.","Odnímatelný schránkový zásobník na pistoli FNX-45. Pojme až 15 nábojů ráže .45 ACP.","Abnehmbares Kastenmagazin für die FNX-45-Pistole. Fasst bis zu 15 Schuss .45 ACP-Munition.","Съемный коробчатый магазин для пистолета FNX-45. Вмещает до 15 патронов калибра .45 ACP.","Zewnętrzny magazynek pudełkowy do pistoletu FNX-45. Mieści 15 naboi .45 ACP.","Detachable box magazine for FNX-45 pistol. Holds up to 15 rounds of .45 ACP.","Caricatore estraibile per pistola FNX-45. Contiene fino a 15 munizioni calibro .45 ACP.","Un cargador desmontable para la pistola FNX-45. Contiene hasta 15 proyectiles de .45 ACP.","Un chargeur amovible pour pistolet FNX-45. Contient jusqu'à 15 balles de calibre .45 ACP.","可拆卸式盒裝彈匣，適用 FNX-45 手槍。最多能裝 15 發 .45 ACP 子彈。","FNX-45 ピストルのための取り外し可能な箱弾倉。.45 ACP を最大 15 発装填できる。","Carregador tipo caixa destacável para pistola FNX-45. Armazena até 15 munições calibre .45 ACP.","FNX-45 手枪的可拆卸弹匣。可容纳最多 15 发 .45 ACP 子弹。",
"str_cfgmagazines_mag_fnx45_15rnd0","15rd FNX-45 Mag","15rd FNX-45 Mag","Zásobník FNX-45, 15 ran","15-Schuss-FNX-45-Magazin","Магазин FNX-45, 15 пат.","Magazynek FNX-45, 15-n.","15rd FNX-45 Mag","Caricatore FNX-45 15 clp","Cargador FNX-45, 15 p.","Chargeur 15 balles FNX-45","15 發 FNX-45 彈匣","15rd FNX-45 マガジン","Carregador 15 mun. FNX-45","15 发 FNX-45 弹匣",
"str_cfgmagazines_mag_fal_20rnd1","Detachable box magazine for the FAL battle rifle. Holds up to 20 rounds of .308 WIN.","Detachable box magazine for the FAL battle rifle. Holds up to 20 rounds of .308 WIN.","Odnímatelný schránkový zásobník na bojovou pušku FAL. Pojme až 20 nábojů ráže .308 WIN.","Abnehmbares Kastenmagazin für das FAL-Kampfgewehr. Fasst bis zu 20 Schuss .308 WIN-Munition.","Съемный коробчатый магазин для автоматической винтовки FAL. Вмещает до 20 патронов калибра .308 WIN.","Zewnętrzny magazynek pudełkowy do karabinu bojowego FAL. Mieści 20 naboi .308 WIN.","Detachable box magazine for the FAL battle rifle. Holds up to 20 rounds of .308 WIN.","Caricatore estraibile per fucile da battaglia FAL. Contiene fino a 20 munizioni calibro .308 WIN.","Un cargador desmontable para el fusil de combate FAL. Contiene hasta 20 proyectiles de .308 WIN.","Un chargeur amovible pour fusil d'assaut FAL. Contient jusqu'à 20 balles de calibre .308 WIN.","可拆卸式盒裝彈匣，適用 FAL 戰鬥步槍。最多能裝 20 發 .308 WIN 子彈。","FAL バトルライフルのための取り外し可能な箱弾倉。.308 WIN を最大 20 発装填できる。","Carregador tipo caixa destacável para fuzil de batalha FAL. Armazena até 20 munições calibre .308 WIN.","FAL 战斗步枪的可拆卸弹匣。最多可容纳 20 发 .308 WIN 子弹。",
"str_cfgmagazines_mag_fal_20rnd0","20rd FAL Mag","20rd FAL Mag","Zásobník FAL, 20 ran","20-Schuss-FAL-Magazin","Магазин FAL, 20 пат.","Magazynek FAL, 20-n.","20rd FAL Mag","Caricatore FAL 20 clp","Cargador FAL, 20 p.","Chargeur 20 balles FAL","20 發 FAL 彈匣","20rd FAL マガジン","Carregador 20 mun. FAL","20 发 FAL 弹匣",
"str_cfgmagazines_mag_dartgun_co21","$UNT$CO2 cartrige for Dart Gun.","$UNT$CO2 cartrige for Dart Gun.","$UNT$CO2 cartrige for Dart Gun.","$UNT$CO2 cartrige for Dart Gun.","$UNT$CO2 cartrige for Dart Gun.","$UNT$CO2 cartrige for Dart Gun.","$UNT$CO2 cartrige for Dart Gun.","$UNT$CO2 cartrige for Dart Gun.","$UNT$CO2 cartrige for Dart Gun.","$UNT$CO2 cartrige for Dart Gun.","$UNT$CO2 cartrige for Dart Gun.","$UNT$CO2 cartrige for Dart Gun.","$UNT$CO2 cartrige for Dart Gun.","$UNT$CO2 cartrige for Dart Gun.",
"str_cfgmagazines_mag_dartgun_co20","$UNT$CO2","$UNT$CO2","$UNT$CO2","$UNT$CO2","$UNT$CO2","$UNT$CO2","$UNT$CO2","$UNT$CO2","$UNT$CO2","$UNT$CO2","$UNT$CO2","$UNT$CO2","$UNT$CO2","$UNT$CO2",
"str_cfgmagazines_mag_cz75_15rnd1","Detachable box magazine for CZ 75 pistol. Holds up to 15 rounds of 9x19mm.","Detachable box magazine for CZ 75 pistol. Holds up to 15 rounds of 9x19mm.","Odnímatelný schránkový zásobník na pistoli CZ 75. Pojme až 15 nábojů ráže 9x19 mm.","Abnehmbares Kastenmagazin für die CZ 75-Pistole. Fasst bis zu 15 Schuss 9x19mm-Munition.","Съемный коробчатый магазин для пистолета CZ 75. Вмещает до 15 патронов калибра 9x19 мм.","Zewnętrzny magazynek pudełkowy do pistoletu CZ 75. Mieści 15 naboi 9x19 mm.","Detachable box magazine for CZ 75 pistol. Holds up to 15 rounds of 9x19mm.","Caricatore estraibile per pistola CZ 75. Contiene fino a 15 munizioni calibro 9x19 mm.","Un cargador desmontable para la pistola CZ 75. Contiene hasta 15 proyectiles de 9x19 mm.","Un chargeur amovible pour pistolet CZ 75. Contient jusqu'à 15 balles de calibre 9x19 mm.","可拆卸式盒裝彈匣，適用 CZ 75 手槍。最多能裝 15 發 9x19mm 子彈。","CZ 75 ピストルのための取り外し可能な箱弾倉。9x19mm を最大 15 発装填できる。","Carregador tipo caixa destacável para pistola CZ 75. Armazena até 15 munições calibre 9x19mm.","CZ 75 手枪的可拆卸弹匣。可容纳最多 15 发 9x19mm 子弹。",
"str_cfgmagazines_mag_cz75_15rnd0","15rd CZ 75 Mag","15rd CZ 75 Mag","Zásobník CZ 75, 15 ran","15-Schuss-CZ 75-Magazin","Магазин CZ 75, 15 пат.","Magazynek CZ 75, 15-n.","15rd CZ 75 Mag","Caricatore CZ 75 15 clp","Cargador CZ 75, 15 p.","Chargeur 15 balles CZ 75","15 發 CZ 75 彈匣","15rd CZ 75 マガジン","Carregador 15 mun. CZ 75","15 发 CZ 75 弹匣",
"str_cfgmagazines_mag_cz61_20rnd1","Detachable box magazine for Skorpion submachine gun. Holds up to 20 rounds of .380 ACP.","Detachable box magazine for Skorpion submachine gun. Holds up to 20 rounds of .380 ACP.","Odnímatelný schránkový zásobník na samopal Skorpion. Pojme až 20 nábojů ráže .380 ACP.","Abnehmbares Kastenmagazin für die Skorpion-Maschinenpistole. Fasst bis zu 20 Schuss .380 ACP-Munition.","Съемный коробчатый магазин для пистолета-пулемета Skorpion. Вмещает до 20 патронов калибра .380 ACP.","Zewnętrzny magazynek pudełkowy do pistoletu maszynowego Skorpion. Mieści 20 naboi .380 ACP.","Detachable box magazine for Skorpion submachine gun. Holds up to 20 rounds of .380 ACP.","Caricatore estraibile per mitra Skorpion. Contiene fino a 20 munizioni calibro .380 ACP.","Un cargador desmontable para la metralleta Skorpion. Contiene hasta 20 proyectiles de .380 ACP.","Un chargeur amovible pour pistolet mitrailleur Skorpion. Contient jusqu'à 20 balles de calibre .380 ACP.","可拆卸式盒裝彈匣，適用 Skorpion 機關槍。最多能裝 20 發 .380 ACP 子彈。","スコーピオンの短機関銃のための取り外し可能な箱弾倉。.380 ACP を最大 20 発装填できる。","Carregador tipo caixa destacável para submetralhadora Skorpion. Armazena até 20 munições calibre .380 ACP.","Skorpion 冲锋枪的可拆卸弹匣。可容纳最多 20 发 .380 ACP 子弹。",
"str_cfgmagazines_mag_cz61_20rnd0","20rd CR-61 Mag","20rd CR-61 Mag","Zásobník CR-61, 20 ran","20-Schuss-CR-61-Magazin","Магазин CR-61, 20 пат.","Magazynek CR-61, 20-n.","20rd CR-61 Mag","Caricatore CR-61 20 clp","Cargador CR-61, 20 p.","Chargeur 20 balles CR-61","20 發 CR-61 彈匣","20rd CR-61 マガジン","Carregador 20 mun. CR-61","20 发 CR-61 弹匣",
"str_cfgmagazines_mag_cz527_5rnd1","Detachable box magazine for the CR-527 rifle. Holds up to 5 rounds of 7.62x39mm.","Detachable box magazine for the CR-527 rifle. Holds up to 5 rounds of 7.62x39mm.","Odnímatelný schránkový zásobník na pušku CR-527. Pojme až 5 nábojů ráže 7,62x39 mm.","Abnehmbares Kastenmagazin für das CR-527-Gewehr. Fasst bis zu 5 Schuss 7.62x39mm-Munition.","Съемный коробчатый магазин для винтовки CR-527. Вмещает до 5 патронов калибра 7,62x39 мм.","Zewnętrzny magazynek pudełkowy do karabinu CR-527. Mieści 5 naboi 7,62x39 mm.","Detachable box magazine for the CR-527 rifle. Holds up to 5 rounds of 7.62x39mm.","Caricatore estraibile per fucile CR-527. Contiene fino a 5 munizioni calibro 7.62x39 mm.","Un cargador desmontable para el fusil CR-527. Contiene hasta 5 proyectiles de 7,62x39 mm.","Un chargeur amovible pour fusil d'assaut CR-527. Contient jusqu'à 5 balles de calibre 7,62x39 mm.","可拆卸式盒裝彈匣，適用 CR-527 步槍。最多能裝 5 發 7.62x39mm 子彈。","CR-527 ライフルのための取り外し可能な箱弾倉。7.62x39mm を最大 5 発装填できる。","Carregador tipo caixa destacável para fuzil CR-527. Armazena até 5 munições calibre 7.62x39mm.","CR-527 步枪的可拆卸弹匣。最多可容纳 5 发 7.62x39mm 子弹。",
"str_cfgmagazines_mag_cz527_5rnd0","5rd CR-527 Mag","5rd CR-527 Mag","Zásobník CR-527, 5 ran","5-Schuss-CR-527-Magazin","Магазин CR-527, 5 пат.","Magazynek CR-527, 5-n.","5rd CR-527 Mag","Caricatore CR-527 5 clp","Cargador CR-527, 5 p.","Chargeur 5 balles CR-527","5 發 CR-527 彈匣","5rd CR-527 マガジン","Carregador 5 mun. CR-527","5 发 CR-527 弹匣",
"str_cfgmagazines_mag_cmag_40rnd1","Detachable aftermarket box magazine for compliant assault rifles used by alliance forces. Holds up to 40 rounds of 5.56x45mm.","Detachable aftermarket box magazine for compliant assault rifles used by alliance forces. Holds up to 40 rounds of 5.56x45mm.","Odnímatelný náhradní schránkový zásobník do odpovídajících útočných pušek aliančních sil. Pojme až 40 nábojů ráže 5,56x45 mm.","Abnehmbares Aftermarket-Kastenmagazin für kompatible Sturmgewehre der Alliierten-Streitkräfte. Fasst bis zu 40 Schuss 5,56x45mm-Munition.","Съемный неоригинальный коробчатый магазин, подходящий для автоматов, состоящих на вооружении сил альянса. Вмещает до 40 патронов калибра 5,56x45 мм.","Zewnętrzny magazynek z rynku wtórnego do karabinów szturmowych używanych przez siły przymierza. Mieści 40 naboi 5,56x45 mm.","Detachable aftermarket box magazine for compliant assault rifles used by alliance forces. Holds up to 40 rounds of 5.56x45mm.","Caricatore estraibile aftermarket per fucili d’assalto conformi usati dalle forze dell’alleanza. Contiene fino a 40 munizioni calibro 5.56x45 mm.","Un cargador desmontable no oficial para fusiles de asalto determinados, utilizados por las tropas de la Alianza. Contiene hasta 40 proyectiles de 5,56x45 mm.","Un chargeur amovible d'accessoiriste pour les fusils d'assaut compatibles de l'Alliance. Contient jusqu'à 40 balles de calibre 5,56x45 mm.","可拆卸式雜牌彈匣，適用於盟軍的某些突擊步槍。最多能裝 40 發 5.56x45mm 子彈。","同盟軍によって使用される、規約に準拠したアサルトライフルのための取り外し可能なアフターマーケットの箱弾倉。5.56x45mm を最大 40 発装填できる。","Carregador tipo caixa destacável de segunda mão para fuzis de assalto compatíveis usados pelas forças da aliança. Armazena até 40 munições calibre 5.56x45mm.","联盟部队使用的兼容式突击步枪的可拆卸售后市场盒式弹匣。可容纳最多40发5.56x45毫米子弹。",
"str_cfgmagazines_mag_cmag_40rnd0","40rd Mag-C Mag","40rd Mag-C Mag","Zásobník Mag-C, 40 ran","40-Schuss-Mag-C-Magazin","Магазин Mag-C, 40 пат.","Magazynek Mag-C, 40-n.","40rd Mag-C Mag","Caricatore Mag-C 40 clp","Cargador Mag-C, 40 p.","Chargeur 40 balles Mag-C","40 發 Mag-C 彈匣","40rd Mag-C マガジン","Carregador 40 mun. Mag-C","40 发 Mag-C 弹匣",
"str_cfgmagazines_mag_cmag_30rnd1","Detachable aftermarket box magazine for compliant assault rifles used by alliance forces. Holds up to 30 rounds of 5.56x45mm.","Detachable aftermarket box magazine for compliant assault rifles used by alliance forces. Holds up to 30 rounds of 5.56x45mm.","Odnímatelný náhradní schránkový zásobník do odpovídajících útočných pušek aliančních sil. Pojme až 30 nábojů ráže 5,56x45 mm.","Abnehmbares Aftermarket-Kastenmagazin für kompatible Sturmgewehre der Alliierten-Streitkräfte. Fasst bis zu 30 Schuss 5,56x45mm-Munition.","Съемный неоригинальный коробчатый магазин, подходящий для автоматов, состоящих на вооружении сил альянса. Вмещает до 30 патронов калибра 5,56x45 мм.","Zewnętrzny magazynek pudełkowy z rynku wtórnego do karabinów szturmowych używanych przez siły przymierza. Mieści 30 naboi 5,56x45 mm.","Detachable aftermarket box magazine for compliant assault rifles used by alliance forces. Holds up to 30 rounds of 5.56x45mm.","Caricatore estraibile aftermarket per fucili d’assalto conformi usati dalle forze dell’alleanza. Contiene fino a 30 munizioni calibro 5.56x45 mm.","Un cargador desmontable no oficial para fusiles de asalto determinados, utilizados por las tropas de la Alianza. Contiene hasta 30 proyectiles de 5,56x45 mm.","Un chargeur amovible d'accessoiriste pour les fusils d'assaut compatibles de l'Alliance. Contient jusqu'à 30 balles de calibre 5,56x45 mm.","可拆卸式雜牌彈匣，適用於盟軍的某些突擊步槍。最多能裝 30 發 5.56x45mm 子彈。","同盟軍によって使用される、規約に準拠したアサルトライフルのための取り外し可能なアフターマーケットの箱弾倉。5.56x45mm を最大 30 発装填できる。","Carregador tipo caixa destacável de segunda mão para fuzis de assalto compatíveis usados pelas forças da aliança. Armazena até 30 munições calibre 5.56x45mm.","联盟部队使用的兼容式突击步枪的可拆卸售后市场盒式弹匣。可容纳最多30发5.56x45毫米子弹。",
"str_cfgmagazines_mag_cmag_30rnd0","30rd Mag-C Mag","30rd Mag-C Mag","Zásobník Mag-C, 30 ran","30-Schuss-Mag-C-Magazin","Магазин Mag-C, 30 пат.","Magazynek Mag-C, 30-n.","30rd Mag-C Mag","Caricatore Mag-C 30 clp","Cargador Mag-C, 30 p.","Chargeur 30 balles Mag-C","30 發 Mag-C 彈匣","30rd Mag-C マガジン","Carregador 30 mun. Mag-C","30 发 Mag-C 弹匣",
"str_cfgmagazines_mag_cmag_20rnd1","Detachable aftermarket box magazine for compliant assault rifles used by alliance forces. Holds up to 20 rounds of 5.56x45mm.","Detachable aftermarket box magazine for compliant assault rifles used by alliance forces. Holds up to 20 rounds of 5.56x45mm.","Odnímatelný náhradní schránkový zásobník do odpovídajících útočných pušek aliančních sil. Pojme až 20 nábojů ráže 5,56x45 mm.","Abnehmbares Aftermarket-Kastenmagazin für kompatible Sturmgewehre der Alliierten-Streitkräfte. Fasst bis zu 20 Schuss 5,56x45mm-Munition.","Съемный неоригинальный коробчатый магазин, подходящий для автоматов, состоящих на вооружении сил альянса. Вмещает до 20 патронов калибра 5,56x45 мм.","Zewnętrzny magazynek pudełkowy z rynku wtórnego do karabinów szturmowych używanych przez siły przymierza. Mieści 20 naboi 5,56x45 mm.","Detachable aftermarket box magazine for compliant assault rifles used by alliance forces. Holds up to 20 rounds of 5.56x45mm.","Caricatore estraibile aftermarket per fucili d’assalto conformi usati dalle forze dell’alleanza. Contiene fino a 20 munizioni calibro 5.56x45 mm.","Un cargador desmontable no oficial para fusiles de asalto determinados, utilizados por las tropas de la Alianza. Contiene hasta 20 proyectiles de 5,56x45 mm.","Un chargeur amovible d'accessoiriste pour les fusils d'assaut compatibles de l'Alliance. Contient jusqu'à 20 balles de calibre 5,56x45 mm.","可拆卸式雜牌彈匣，適用於盟軍的某些突擊步槍。最多能裝 20 發 5.56x45mm 子彈。","同盟軍によって使用される、規約に準拠したアサルトライフルのための取り外し可能なアフターマーケットの箱弾倉。5.56x45mm を最大 20 発装填できる。","Carregador tipo caixa destacável de segunda mão para fuzis de assalto compatíveis usados pelas forças da aliança. Armazena até 20 munições calibre 5.56x45mm.","联盟部队使用的兼容式突击步枪的可拆卸售后市场盒式弹匣。可容纳最多20发5.56x45毫米子弹。",
"str_cfgmagazines_mag_cmag_20rnd0","20rd Mag-C Mag","20rd Mag-C Mag","Zásobník Mag-C, 20 ran","20-Schuss-Mag-C-Magazin","Магазин Mag-C, 20 пат.","Magazynek Mag-C, 20-n.","20rd Mag-C Mag","Caricatore Mag-C 20 clp","Cargador Mag-C, 20 p.","Chargeur 20 balles Mag-C","20 發 Mag-C 彈匣","20rd Mag-C マガジン","Carregador 20 mun. Mag-C","20 发 Mag-C 弹匣",
"str_cfgmagazines_mag_cmag_10rnd1","Detachable aftermarket box magazine for compliant assault rifles used by alliance forces. Holds up to 10 rounds of 5.56x45mm.","Detachable aftermarket box magazine for compliant assault rifles used by alliance forces. Holds up to 10 rounds of 5.56x45mm.","Odnímatelný náhradní schránkový zásobník do odpovídajících útočných pušek aliančních sil. Pojme až 10 nábojů ráže 5,56x45 mm.","Abnehmbares Aftermarket-Kastenmagazin für kompatible Sturmgewehre der Alliierten-Streitkräfte. Fasst bis zu 10 Schuss 5,56x45mm-Munition.","Съемный неоригинальный коробчатый магазин, подходящий для автоматов, состоящих на вооружении сил альянса. Вмещает до 10 патронов калибра 5,56x45 мм.","Zewnętrzny magazynek pudełkowy z rynku wtórnego do karabinów szturmowych używanych przez siły przymierza. Mieści 10 naboi 5,56x45 mm.","Detachable aftermarket box magazine for compliant assault rifles used by alliance forces. Holds up to 10 rounds of 5.56x45mm.","Caricatore estraibile aftermarket per fucili d’assalto conformi usati dalle forze dell’alleanza. Contiene fino a 10 munizioni calibro 5.56x45 mm.","Un cargador desmontable no oficial para fusiles de asalto determinados, utilizados por las tropas de la Alianza. Contiene hasta 10 proyectiles de 5,56x45 mm.","Un chargeur amovible d’accessoiriste pour les fusils d'assaut compatibles de l'Alliance. Contient jusqu'à 10 balles de calibre 5,56x45 mm.","標準彈匣，適用於盟軍的某些突擊步槍。最多能裝 10 發 5.56x45mm 子彈。","同盟軍によって使用される、規約に準拠したアサルトライフルのための取り外し可能なアフターマーケットの箱弾倉。5.56x45mm を最大 10 発装填できる。","Carregador tipo caixa destacável de segunda mão para fuzis de assalto compatíveis usados pelas forças da aliança. Armazena até 10 munições calibre 5;56x45mm.","联盟部队使用的兼容式突击步枪的可拆卸售后市场盒式弹匣。可容纳最多10发5.56x45毫米子弹。",
"str_cfgmagazines_mag_cmag_10rnd0","10rd Mag-C Mag","10rd Mag-C Mag","Zásobník Mag-C, 10 ran","10-Schuss-Mag-C-Magazin","Магазин Mag-C, 10 пат.","Magazynek Mag-C, 10-n.","10rd Mag-C Mag","Caricatore Mag-C 10 clp","Cargador Mag-C, 10 p.","Chargeur 10 balles Mag-C","10 發 Mag-C 彈匣","10rd Mag-C マガジン","Carregador 10 mun. Mag-C","10 发 Mag-C 弹匣",
"str_cfgmagazines_mag_clip762x54_5rnd1","Stripper clip for Mosin-Nagant M1891/30. Allows for loading up to 5 rounds of 7.62x54mmR at once.","Stripper clip for Mosin-Nagant M1891/30. Allows for loading up to 5 rounds of 7.62x54mmR at once.","Nábojový pásek na pušku Mosin-Nagant M1891/30. Umožňuje nabití až 5 nábojů ráže 7,62x54 mmR naráz.","Ein Ladestreifen für das Mosin-Nagant M1891/30. Ermöglicht das Laden von 5 Schuss 7.62x54mmR-Munition mit nur einem Handgriff.","Обойма для винтовки Мосин 91/30. Позволяет заряжать до 5 патронов калибра 7,62x54 мм R за раз.","Łódka nabojowa do Mosina 91/30. Pozwala na załadowanie 5 naboi 7,62x54 mmR na raz.","Stripper clip for Mosin-Nagant M1891/30. Allows for loading up to 5 rounds of 7.62x54mmR at once.","Lastrina per Mosin-Nagant M1891/30. Consente il caricamento di fino a 5 munizioni calibro 7.62x54 mm R in una volta sola.","Cargador externo veloz para el Mosin-Nagant M1891/30. Permite cargar hasta 5 proyectiles de 7,62x54 mmR a la vez.","Une lame-chargeur pour Mosin-Nagant M1891/30. Permet de charger 5 balles de 7,62x54 mm R à la fois.","Mosin-Nagant M1891/30 的填彈器。立即裝填 7.62x54mmR 彈藥，最多 5 發。","モシン 91/30 のストリッパー・クリップ。一度に 7.62x54mmR を最大 5 発装填できる。","Pente em tira para Mosin-Nagant M1891/30. Permite carregar até 5 munições calibre 7.62x54mmR de uma só vez.","Mosin-Nagant M1891/30 弹夹条。一次最多可装 5 发 7.62x54 毫米子弹。",
